Nazwisko aktualne,Liczba
PETRUSHKOV,5
PETRUSIO,5
PETRYCZUK,5
PETRYKIN,5
PETRYLYAK,5
PETRYNIUK,5
PETRYTSIA,5
PETSIUKH,5
PETUCHÓW,5
PETULKO,5
PETUSHOK,5
PEŻAN,5
PĘCIŃSKI,5
PĘCZONEK,5
PĘCZYK,5
PĘCZYŁO,5
PĘDAŁA,5
PĘDZIJSKI,5
PĘKARSKI,5
PĘKLA,5
PÉK,5
PÉTER,5
PFAF,5
PFEIF,5
PFENIG,5
PFLAUME,5
PFLIGER,5
PHARTENADZE,5
PHARZALIEV,5
PHILIPPCZYK,5
PIACZYŃSKI,5
PIANKIVSKYI,5
PIASENTE,5
PIASKORSKI,5
PIASTUCKI,5
PIASTUSIŃSKI,5
PIATIN,5
PIATKIN,5
PIATKOWSKI,5
PIATYHORSKYI,5
PIĄTECKI,5
PIĄTKOWIC,5
PIĄTKOWSKI DE GRZYMAŁA,5
PICCOLO,5
PICHITKO,5
PICHOCKI,5
PICHUGIN,5
PIDCHEKHA,5
PIDGURSKYI,5
PIDHORA,5
PIDHRUSHNYI,5
PIDIPRYHORA,5
PIDKAURA,5
PIDLIASKYI,5
PIDLIS,5
PIDLUBNIAK,5
PIDOPRYGORA,5
PIDPALIUK,5
PIDVALIUK,5
PIDVIRNYI,5
PIDVYSOTSKYY,5
PIECHÓR,5
PIECIULKO,5
PIECOWY,5
PIECUNKO,5
PIECYSZYN,5
PIECZETOWSKI,5
PIECZULA,5
PIECZULEWICZ,5
PIECZYNSKI,5
PIECZYSTY,5
PIEKA,5
PIEKATZ,5
PIEKHOV,5
PIEKOT,5
PIELOTH,5
PIEŁUNOWICZ,5
PIENCZYKOWSKI,5
PIENIONSKE,5
PIENKOV,5
PIEŃKNY,5
PIEPIK,5
PIEPRZYŃSKI,5
PIERASZEWSKI,5
PIERCHUROWICZ,5
PIEREPIELICYN,5
PIERINI,5
PIERŚCIŃSKI-PECHCIŃSKI,5
PIESAKOWSKI,5
PIESIOR,5
PIESKE,5
PIESZ,5
PIESZAKOWSKI,5
PIESZCZURYKOW,5
PIESZKALSKI,5
PIESZKIN,5
PIESZURA,5
PIETKUŃ,5
PIETNICA,5
PIETRACZENKO,5
PIETRASZCZAK,5
PIETRICZENKO,5
PIETROSIAN,5
PIETRUCIEŃ,5
PIETRUNIEC,5
PIETRUSZAJTYS,5
PIETRYNIK,5
PIETRYŃKO,5
PIETRZ,5
PIETRZUK,5
PIETYSZ,5
PIETZKO,5
PIETZUCH,5
PIEVNIEV,5
PIEWIAK,5
PIĘCIÓREK,5
PIĘTUCH,5
PIGALSKI,5
PIGNAN,5
PIKAC,5
PIKE,5
PIKHMANETS,5
PIKHOTSKYY,5
PIKULSKYI,5
PILAŃSKI,5
PILATOV,5
PILICHATY,5
PILIPIAK,5
PILIPOW,5
PILIUTKEVICH,5
PILIUTSIK,5
PIŁUCKI,5
PIMENOW,5
PIMONOV,5
PINACY,5
PINCIAK,5
PINCZEK,5
PINDYCKI,5
PINDZIOLA,5
PINEK,5
PINIAK,5
PINIAŚ,5
PINIAWSKI,5
PINIO,5
PINKALL,5
PINKOSZEWSKI,5
PINKOŚ,5
PINSKIER,5
PINSKY,5
PINTILIE,5
PINTOWSKI,5
PINTSZER,5
PIŃDYK,5
PIOCH-SŁAWOMIRSKI,5
PIOLIA,5
PION,5
PIOSECZNY,5
PIOSNA,5
PIOTRUŚ,5
PIPERKOV,5
PIPKIN,5
PIRANISHVILI,5
PIRIM,5
PIRMATOV,5
PIROGOW,5
PIROSZKIEWICZ,5
PIROZHNIK,5
PIROZZI,5
PIRÓGOWSKI,5
PIRVU,5
PIRZAŃSKI,5
PISARCHYK,5
PISARCZYKOWSKI,5
PISEMSKI,5
PISHCHENIUK,5
PISHCHENKO,5
PISHTA,5
PISKOREWICZ,5
PISTIOLIS,5
PISTOLIN,5
PISTOŁA,5
PISZCZAKOWSKI,5
PISZKAŁA,5
PISZORSKI,5
PIŚMIOK,5
PITERMAN,5
PITKEVICH,5
PITOŁAJ,5
PITOŃ-KUBÓW,5
PITRUSKI,5
PIVARCHUK,5
PIVKO,5
PIVNIEV,5
PIVNIK,5
PIWIN,5
PIWOSKI,5
PIWÓCKI,5
PIWTORAK,5
PIŹLECKI,5
PIŹNIAKOWSKI,5
PLACER,5
PLACHYNTA,5
PLAKHTYNA,5
PLAKHTYNIAK,5
PLAN,5
PLANNER,5
PLASKUN,5
PLASZCZYMONKA,5
PLASZKE,5
PLATANIA,5
PLATOWSKI,5
PLAVAC,5
PLAZZER,5
PLAŻEŃSKI,5
PLECZKOWSKI,5
PLENHEI,5
PLESHIVSKYI,5
PLESKANKA,5
PLESON,5
PLESSNER,5
PLEŚNIARZ,5
PLEŚNIEWICZ,5
PLETEN,5
PLETENCHUK,5
PLETENIK,5
PLETENKO,5
PLIAKHANAU,5
PLIATSIKAS,5
PLICHCIAK,5
PLICHOTA,5
PLIESHKO,5
PLIKUNAS,5
PLISOW,5
PLIUSHCHAKOV,5
PLIUSHKIN,5
PLǍMǍDEALǍ,5
PLOKHOTNICHENKO,5
PLONCZEK,5
PLONSAK,5
PLOSHCHENKO,5
PLOTAN,5
PLOTNIC,5
PLOTNITSKYI,5
PLÓTA,5
PLÖTZE,5
PLUKCHY,5
PLUMBOM,5
PLUMMER,5
PLUS,5
PLUSKIEWICZ,5
PLUSZKOWSKI,5
PLUŚCIŃSKI,5
PLYSENKO,5
PŁACHKY,5
PŁACHNIO,5
PŁACHOWICZ,5
PŁANECKI,5
PŁANIAK,5
PŁATNICKI,5
PŁATUSKI,5
PŁOCHÓW,5
PŁOCIAK,5
PŁOCISZKO,5
PŁOCZYŃSKI,5
PŁOŃCZYŃSKI,5
PŁOSAJ VEL PŁOSAJCZYK,5
PŁOSZA,5
PŁOSZAREK,5
PŁOTKO,5
PŁOTYCIA,5
PŁOWECKI,5
PŁUCZ,5
PŁYK,5
PNIOCZYŃSKI,5
POBEREZKYI,5
POBÓG-PĄGOWSKI,5
POBUDIN,5
POBURKO,5
POCHEPNIA,5
POCHERNIN,5
POCHKUN,5
POCHODNIA,5
POCHOMCZYK,5
POCHORYŁKO,5
POCHÓJKA,5
POCHROŃ-FRANKOWSKI,5
POCHTAROV,5
POCHTOVYI,5
POCHYBEŁKO,5
POCHYRA,5
POCIPKA,5
POCZEKAJEWICZ,5
POCZENTY,5
POCZEPKO,5
POCZKAI,5
POCZTER,5
PODARU,5
PODBIEŁŁO,5
PODCHINOWSKI,5
PODENKO,5
PODESZEWSKI,5
PODGAJNIAK,5
PODHAINYI,5
PODHORNIAK,5
PODHORSKYI,5
PODKAURA,5
PODKIDASZEW,5
PODLUTSKYI,5
PODLUZHNIAK,5
PODMASKA,5
PODOBED,5
PODOBOROŻNY,5
PODOBROŻNY,5
PODOBYCKI,5
PODOLAŃSKI,5
PODOŁA,5
PODORĘCKI,5
PODOROZHKO,5
PODOROZHNII,5
PODOWA,5
PODRAŻKO,5
PODRZUCEK,5
PODSIADLO,5
PODSKROB,5
PODSTUFKA,5
PODSUDEK,5
PODULSKI,5
PODUNAI,5
PODURETS,5
PODUST,5
PODUSZYŃSKI,5
PODWÓJCIC,5
PODWÓJCIK,5
PODWÓJNY,5
PODZENDEK,5
PODZIORNY,5
PODŻUNAS,5
POEPLAU,5
POERLING,5
POETSCHKE,5
POGGI,5
POGRUDKA,5
POGRZEBIENNY,5
POHASII,5
POHLAND,5
POHOMII,5
POHORELTSEV,5
POHRYBENNYK,5
POHULIAI,5
POIARKOV,5
POIDUN,5
POKALA,5
POKHODNIA,5
POKHOZEI,5
POKHYLETS,5
POKHYLIAK,5
POKHYLO,5
POKHYLYI,5
POKHYTUN,5
POKIDAŃSKI,5
POKLADNIK,5
POKOIOVYI,5
POKOTOWSKI,5
POKRASA,5
POKROPYVNYI,5
POKRZYWKO,5
POKUSZYŃSKI,5
POKYNBRODA,5
POLACZENKO,5
POLAROK,5
POLASEK,5
POLATEWICZ,5
POLCAR,5
POLCER,5
POLD,5
POLEACOV,5
POLEPSZYC,5
POLER,5
POLES,5
POLESAK,5
POLESEK,5
POLESSA,5
POLESZCZYK,5
POLGÁR,5
POLIANCHYCH,5
POLIANYCHKO,5
POLIATEVYCH,5
POLIATSKO,5
POLIESHKO,5
POLIEVOI,5
POLIFKA,5
POLIGOŃSKI,5
POLIIENKO,5
POLIKARPCZYK,5
POLISHCHAK,5
POLISIAK,5
POLITAI,5
POLITUCHYI,5
POLITUN,5
POLKOVNIKOV,5
POLLET,5
POLLHEIMER,5
POLLIWODA,5
POLLOCK,5
POLLOCZEK,5
POLNYK,5
POLO,5
POLOM,5
POLOSENKO,5
POLOVETSKYI,5
POLOZENKO,5
POLOZIAK,5
POLUBIŃSKI,5
POLUBKO,5
POLUIANOV,5
POLUIKO,5
POLUKAROV,5
POLUSYTOK,5
POLUSZAK,5
POLYNIAK,5
POLYNKO,5
POLYVACH,5
POLYVKAN,5
POŁACIN,5
POŁENCKI,5
POŁOMICZ,5
POŁONKO,5
POŁOTNIUK,5
POŁOWINKO,5
POŁTOWICZ,5
POŁUDNIK,5
POŁUJANOW,5
POŁUMACEK,5
POŁZOŃ,5
POMARANIEC,5
POMARNACKI,5
POMAZANSKYI,5
POMCZYŃSKI,5
POMERANTZ,5
POMIEŃSKI,5
POMORYNKO,5
POMOZOW,5
PONAHAJBA,5
PONCAK,5
PONCE,5
PONCHKO,5
PONEDILNYK,5
PONELAJD,5
PONEWSKI,5
PONI,5
PONIA,5
PONIEDZIELNIK,5
PONIZIŃSKI,5
PONOMARÓW,5
PONOMARYOV,5
PONSCHKE,5
PONYRKO,5
POPADYUK,5
POPANU,5
POPELCHUK,5
POPELIAR,5
POPELIUK,5
POPIANOSH,5
POPIELAJEW,5
POPIELCZAK,5
POPILOWSKI,5
POPIOL,5
POPIÓŁKIEWICZ,5
POPLUC,5
POPŁAWIEC,5
POPOVICH,5
POPOVICHENKO,5
POPOVTSEV,5
POPRITKIN,5
POPSUIKO,5
PORAJ-KOBIELSKI,5
PORAJ-ROŻAŃSKI,5
PORASZEWSKI,5
PORAYSKI-POMSTA,5
PORCARI,5
PORCHAWKA,5
POREMBNY,5
PORIADIN,5
PORJAŃSKI,5
POROCHNENKO,5
POROCKI,5
POROKHOVNYK,5
POROSHCHUK,5
PORSKE,5
PORTALEWSKI,5
PORTASZ,5
PORTASZKIEWICZ,5
PORTNIAHIN,5
PORTYCH,5
PORUBA,5
PORUCHAŁA,5
PORUCHNIK,5
PORWET,5
PORZEŻAŃSKI,5
POS,5
POSANSKI,5
POSELSKYI,5
POSEMKIEWICZ,5
POSERN-ZIELIŃSKI,5
POSESOR,5
POSHYVAILO,5
POSIEŁEK,5
POSKRÓBKO,5
POSLIEDNIK,5
POSLUSHNIAK,5
POSOCH,5
POSPÍŠIL,5
POSTACHOWSKI,5
POSTEVKA,5
POSTIKA,5
POSTNOV,5
POSTNYKOV,5
POSTOIEV,5
POSTOIKO,5
POSTU,5
POSTUFKA,5
POSTUPOLSKI,5
POSUDEVSKYI,5
POSYŁAJKA,5
POSZECHONÓW,5
POŚMAN,5
POŠTULKA,5
POTANIN,5
POTARSKI,5
POTEICHUK,5
POTEM,5
POTERAIKO,5
POTERŁOWICZ,5
POTĘGA-HRESZCZUK,5
POTĘPKA,5
POTIATYNNYK,5
POTIIENKO,5
POTMALNIK,5
POTOCHNYI,5
POTOCKI-DALKA,5
POTOMKOWSKI,5
POTRZEBICZ,5
POTS,5
POTSKHORAIA,5
POTUDIN,5
POTYKEVYCH,5
POVSHENIUK,5
POWACZYŃSKI,5
POWALJO,5
POWĄDRA,5
POWIEDZIUK,5
POWIŁOJĆ,5
POWRÓZ,5
POX,5
POZANC,5
POZARZYŃSKI,5
POZHARKO,5
POZHYLENKO,5
POZUSIŃSKI,5
POZYVAI,5
POŹNIAKOW,5
PÓJDAK,5
PÓŁAWSKI-BORKOWICZ,5
PÓŁGRABIAK,5
PÓŁROLCZYK,5
PÓRZYCKI,5
PRADE,5
PRADIICHUK,5
PRADOŃ,5
PRAKAPTSOU,5
PRAKTYKA,5
PRANCUK,5
PRASAŁOWICZ,5
PRASZCZAK VEL TRACZ,5
PRATO,5
PRATSIUK,5
PRAUDZITSKI,5
PRAVDZIVYI,5
PRAWKO,5
PRAWNUK,5
PRECZAK,5
PRECZINGER,5
PREDELLA,5
PREDI,5
PREILOWSKI,5
PREJSNER,5
PRELA,5
PRENDKIEWICZ,5
PRESCHA,5
PRESEL,5
PRESKO,5
PRESNIAKOU,5
PRESTINI,5
PRETZLAF,5
PRETZMANN,5
PREUSCHOFF,5
PREUSSER,5
PREUSZOF,5
PREZIOSO,5
PREZNER,5
PRĘDKO,5
PRIADKIN,5
PRIBBENOW,5
PRIBYTKOV,5
PRIDON,5
PRIFERT,5
PRIFTI,5
PRIGAT,5
PRILEWSKI,5
PRIMAR,5
PRISĂCARU,5
PRIVITERA,5
PRIVSEK,5
PROBANT,5
PROBOSCZ,5
PROCEK VEL PROCZEK,5
PROCHOREC,5
PRODANETS,5
PROHUŃ,5
PROKARYN,5
PROKAZJA,5
PROKHAR,5
PROKHODTSOV,5
PROKHORETS,5
PROKHORYCHEV,5
PROKIĆ,5
PROKIPCHYN,5
PROKIPETS,5
PROKOFJEW,5
PROKOPYVNIUK,5
PROKOSIŃSKI,5
PROKS,5
PROLESKO,5
PROMBONAS,5
PRONIAKIN,5
PROROCHUK,5
PROROCKI,5
PROSHKO,5
PROSIANYI,5
PROSOWIECKI,5
PROSTYBOZHENKO,5
PROSTYŃSKI,5
PROTACKI,5
PROTCZAK,5
PROTOPOP,5
PROTSKOV,5
PROTYŃSKI,5
PROVALNYI,5
PROWANS,5
PROZHOHA,5
PRÓCHENKA,5
PRUBNER,5
PRUCHYŃSKI,5
PRUDCHENKO,5
PRUDENKO,5
PRUDZICZ,5
PRUGAREWICZ,5
PRUHLO,5
PRUJSZCZYK,5
PRUKSA,5
PRUS NIEWIADOMSKI,5
PRUSARCZYK,5
PRUS-BUGAYSKI,5
PRUSCHKO,5
PRUSZAK-LELIWA,5
PRUSZANOW,5
PRUTIAN,5
PRYBULSKYI,5
PRYBUŁA,5
PRYBYLOV,5
PRYBYSHCHUK,5
PRYCHEPA,5
PRYCHOCEN,5
PRYDATOK,5
PRYDIUK,5
PRYDVORNYI,5
PRYDVOROV,5
PRYDYBA,5
PRYGORAJEW,5
PRYHODSKYI,5
PRYHOTSKYI,5
PRYIMUK,5
PRYKAS,5
PRYKHACH,5
PRYKHODAI,5
PRYKHOZHAI,5
PRYLENSKYI,5
PRYLOUSKI,5
PRYPUTEŃ,5
PRYSHCH,5
PRYSHELETS,5
PRYSIAZHNENKO,5
PRYSLIPSKYI,5
PRYSNIAK,5
PRYSTAWKO,5
PRYSTUPLIUK,5
PRYTULCHYK,5
PRYTULIUK,5
PRYTYSKACZ,5
PRYWINSKI,5
PRYZHYHALINSKYI,5
PRZĄDŁO,5
PRZEBIENDA,5
PRZEDECKI,5
PRZEDZIEŃKOWSKI,5
PRZEKURACKI,5
PRZEMYKALSKI,5
PRZENIESŁO,5
PRZEOBRAŻEŃSKI,5
PRZESTAŃSKI,5
PRZESZOWSKI,5
PRZEWIEJSKI,5
PRZEWIRSKI,5
PRZEWRATIL,5
PRZEZDZIAK,5
PRZEZWAŃSKI,5
PRZIBILKA,5
PRZIBILLA,5
PRZONEK,5
PRZYBYSIAK-PRZYBYSZEWSKI,5
PRZYCHODKO,5
PRZYJANKOWSKI,5
PRZYLASKO,5
PRZYLEPSKI,5
PRZYMENSKI,5
PRZYPISEK,5
PRZYSTANOWICZ,5
PSALKE,5
PSCHUK,5
PSHECHUK,5
PSODA,5
PSTRYI,5
PSZCZOLINSKI,5
PSZCZOŁAK,5
PSZETOCKI,5
PSZICA,5
PSZTYK,5
PTASHCHENKO,5
PĒTERSONS,5
PTUSHKO,5
PUCHCIJ,5
PUCHCIŃSKI,5
PUCHIEWICZ,5
PUCHŁOPEK,5
PUCHNAREWICZ,5
PUCHNATY,5
PUCHOK,5
PUCHYK,5
PUCINIK,5
PUCYFELIS,5
PUCYKOWICZ,5
PUDEWIL,5
PUDLIAK,5
PUDOŁEK,5
PUDYSZAK,5
PUFFI,5
PUHL,5
PUIU,5
PUKAILO,5
PUKANTY,5
PUKAYLO,5
PUKECA,5
PUKHKYI,5
PUKHLII,5
PUKIEL,5
PUKMAN,5
PULAREK,5
PULCIDIS,5
PULIN,5
PULMAN,5
PUŁAKOWSKI,5
PUŁJANAUSKAS,5
PUŁKONIK,5
PUNDZIS,5
PUNGA,5
PUNIAK,5
PUNKCZYŃSKI,5
PUNZET,5
PUPYNIN,5
PURAVETS,5
PURCIDIS,5
PURDYK,5
PURICI,5
PURKSTAL AMMER,5
PUROLCZAK,5
PURULAK,5
PURWIŃSKI,5
PURY,5
PUSHAK,5
PUSHKAREVSKYI,5
PUSHYLA,5
PUSHYNSKYI,5
PUSSET,5
PUSTILNIK,5
PUSTOWARUK,5
PUSZCZECKI,5
PUSZCZOK,5
PUŠKAR,5
PUTIATYŃSKI,5
PUTINA,5
PUTMAN,5
PUTSIATA,5
PUTZKA,5
PUTZKOWSKI,5
PUZAITIS,5
PUZANKOV,5
PUZHAK,5
PUZOVIĆ,5
PUZYREVSKYI,5
PŰRSCHEL,5
PYCELET,5
PYCH LIPINSKI,5
PYCHELSKI,5
PYCKOWSKI,5
PYDYMOWSKI,5
PYKA-SIECIŃSKI,5
PYLIUHIN,5
PYLNIEV,5
PYLYPCHATIN,5
PYLYPOVETS,5
PYLYPYUK,5
PYŁYPCZUK,5
PYŁYPIUK,5
PYNDYKIVSKYI,5
PYPCHENKO,5
PYRAŃSKI,5
PYRCIAK,5
PYRKIEWICZ,5
PYSANSKYI,5
PYSARIUK,5
PYSHNENKO,5
PYSMENIUK,5
PYSZIK,5
PYSZYCKI,5
PYTCHAK,5
PYTLIAK,5
PYTLUK,5
PYTSEL,5
PYTSKO,5
PYVNIUK,5
QANDIL,5
QARAQISH,5
QUAECK,5
QUARANTA,5
QUAYE,5
QUICKERT,5
QUINTANA,5
QUINTO,5
RAASZ,5
RABBI,5
RABCHENIA,5
RABCHYNSKYI,5
RABEN,5
RABHI,5
RABIE,5
RABIEKO,5
RABIHIĆ,5
RABINOVITZ,5
RABKOU,5
RABLIN,5
RABOSHUK,5
RABOVYCH,5
RABSKYI,5
RACHEK,5
RACHENIUK,5
RACHKELIUK,5
RACHKOVYCH,5
RACHMAN,5
RACHMANI,5
RACHMANT,5
RACHMIELOWSKI,5
RACHOW,5
RACHOWIEC,5
RACZEW,5
RACZYNG,5
RADACHIEWICZ,5
RADAKOVIĆ,5
RADCHENIA,5
RADEŁCZYK,5
RADEVIĆ,5
RADIĆ,5
RADIČEVIĆ,5
RADINOVIĆ,5
RADITA,5
RADIUKIEWICZ,5
RADIUN,5
RADJOWSKI,5
RADOBENKO,5
RADOSZKIEWICZ,5
RADSZAJD,5
RADULA,5
RADWIŃSKI,5
RADYCH,5
RADYM,5
RADYMNIAK,5
RADZICZ,5
RADZIN,5
RADZINIEWSKI,5
RADZISŁAWSKI,5
RADZIULIS,5
RADZIVONCHYK,5
RAEDER,5
RAES,5
RAETHER,5
RAFFELT,5
RAFTOWICZ,5
RAGGY,5
RAGHAVAN,5
RAGUSA,5
RAHA,5
RAHACHOU,5
RAHEEMI,5
RAHMEL,5
RAHNEFELD,5
RAICU,5
RAIETSKYI,5
RAIEVYCH,5
RAINES,5
RAININ,5
RAISKYI,5
RAIZMAN,5
RAJABI,5
RAJAPAKSE,5
RAJAPOV,5
RAJBHAR,5
RAJCHENBERG,5
RAJCHOWSKI,5
RAJCZONEK,5
RAJI,5
RAJKO-NENOW,5
RAJMUNTOWSKI,5
RAJNCZ,5
RAJNOSZ,5
RAJSOWSKI,5
RAJZEWICZ,5
RAJZMAN,5
RAKA,5
RAKAŁOWICZ,5
RAKAVETS,5
RAKFAŁ,5
RAKHMATULLAEV,5
RAKIVNENKO,5
RAKSZEWICZ,5
RAKUN,5
RALCHENKO,5
RAMADHAN,5
RAMAKRISHNAN,5
RAMIREZ GARCIA,5
RAMOUL,5
RAMUK,5
RANCHAKOVSKYI,5
RANGOSCH,5
RANKAN,5
RANTALA,5
RANTSAU,5
RAŃCZAK,5
RAŃCZUCH,5
RAPAŁOW,5
RAPOTI,5
RAPPE,5
RAPSTEIN,5
RARO,5
RASHAD,5
RASHCHEUSKI,5
RASIAH,5
RASKEVYCH,5
RASKO,5
RASOLOMAMPIONONA,5
RASSAMAKHIN,5
RASTORGUIEV,5
RASZCZEPKIN,5
RATANCHUK,5
RATANOW,5
RATAYCZYK,5
RATHAI,5
RATSIUK,5
RATSKEVICH,5
RATSKEVYCH,5
RATSYN,5
RATTAN,5
RATTKA,5
RATUSHNIUK,5
RATZKE,5
RAUPIS,5
RAUPOV,5
RAUSS,5
RAVEN,5
RAWDANIK,5
RAWŁO,5
RAWO,5
RAWOJĆ,5
RAWWO,5
RAYA,5
RAYES,5
RAYWER,5
RAZANOVICH,5
RAZANTSAU,5
RAZKEVYCH,5
RAZMINOWICZ,5
RAZUMAU,5
RĄCZEK,5
RĄDZ,5
RĄTCZAK,5
RĂDULESCU,5
RDZONKOWSKI,5
REBEHA,5
REBEL,5
REBENOK,5
REBICH,5
REBOW,5
REBRUN,5
REBRYSTYI,5
REBUS,5
RECHKIN,5
RECHLECKI,5
RECHTA,5
RECHZIEGEL,5
RECIELSKI,5
RECKSIEGEL,5
RECOARO,5
RECZYDŁO,5
REDETZKI,5
REDON,5
REDWELSKI,5
REDZIŃSKI VEL RYDZYŃSKI,5
REGER,5
REGIELLI,5
REGILEWICZ,5
REHEDA,5
REIENT,5
REIFER,5
REINBERGER,5
REINECKE,5
REINFELD,5
REINICH,5
REINICKE,5
REINL,5
REINOSCH,5
REINPRECHT,5
REINSTEIN,5
REISH,5
REITH,5
REJCHELT,5
REJMĄTOWSKI,5
REJNAND,5
REJNCHARD,5
REJT,5
REKACHUK,5
REKEĆ,5
REKSIN,5
REKSIŃSKI,5
RELICHOWSKI,5
RELJIĆ,5
REMARCHUK,5
REMBKOWSKI,5
REMDZIAK,5
REMECKI,5
REMINNYK,5
REMIZAU,5
REMLEJN,5
REMNOV,5
REMSHA,5
REMSZA,5
REMYHAILO,5
REMZHYN,5
REMZI,5
RENCZMIN,5
RENCZMIŃ,5
RENDE,5
RENELT,5
RENGE,5
RENGIFO DIAZ,5
RENSZMID,5
RENSZMIŃ,5
RENZI,5
REPEȘCO,5
REPEKH,5
REPETSKYY,5
RESCH,5
RESEMANN,5
RESHETNYCHENKO,5
RESHOTKA,5
RESICKI,5
RESPENDOWICZ,5
RESUL,5
RESZOT,5
RESZPANT,5
RETESZ,5
RETTICH,5
REUKA,5
REUSH,5
REUTENKO,5
REUTTER,5
REUVENI,5
REVERA,5
REVICH,5
REVNIVTSEV,5
REVTO,5
REVTOV,5
REVUTSKYY,5
REWACKI,5
REWEŻAK,5
REYSOWSKI,5
REZAĆ,5
REZNICK,5
REZNIKAU,5
REZNYKOV,5
RĘBOCH,5
RĘCZYCKI,5
RĘCZYN,5
RĘMBOWSKI,5
RHALIB,5
RHODA,5
RIABCZYK,5
RIABCZYŃSKI,5
RIABISHCHUK,5
RIABOKUCHMA,5
RIABOWSKI,5
RIABTSUN,5
RIABYCH,5
RIAPOLOV,5
RIASOV,5
RICCIARDI,5
RICH,5
RIDGWAY,5
RIDKO,5
RIECK,5
RIECKMANN,5
RIEDRICH,5
RIES,5
RIESNER,5
RIETVELD,5
RIGOTTI,5
RIGWALSKI,5
RIKADZE,5
RINALDO,5
RINGER,5
RINNE,5
RIONIDZE,5
RIPEL,5
RIPKE,5
RIPPER,5
RISCHKA,5
RISNYI,5
RISSE,5
RISSO,5
RITER,5
RITHALER,5
RITNER,5
RIUMA,5
RIUMIN,5
RIVAS,5
RIVERS,5
RIYANTO,5
RIZANOVYCH,5
RIZAOĞULLARI,5
RIZK,5
RIZUJANIS,5
RIZZUTO,5
ROBB,5
ROBILLARD,5
ROBINSKI,5
ROBISON,5
ROBKALIUK,5
ROBLEDO,5
ROBLESKI,5
ROBOTECKI,5
ROBULETS,5
ROCHL,5
ROCHUN,5
RODAŃSKI,5
RODATUS,5
RODER,5
RODGER,5
RODOŃ,5
RODRIGO,5
RODRIGO PEREIRA,5
RODRIGUEZ MARTIN,5
RODZEVIČ,5
RODZICZ,5
RODZONIAK,5
ROEGNER,5
ROEHLICH,5
ROEL,5
ROETHER,5
ROGAC,5
ROGACHOV,5
ROGAJŁO,5
ROGGENBUCH,5
ROGINSKI,5
ROGOC,5
ROGOJŚ,5
ROGOSZYŃSKI,5
ROGOZIN,5
ROGOŻNY,5
ROGUŻYŃSKI,5
ROHACHKO,5
ROHACHUK,5
ROHMAN,5
ROHNBERG,5
ROHOZIANSKYI,5
ROHUTSKYI,5
ROHWER,5
ROHYNSKYI,5
ROJS,5
ROKASZEWSKI,5
ROKITIAŃSKI,5
ROKKA,5
ROKOCHYI,5
ROKOMIŃSKI,5
ROKOSSOWSKI,5
ROKOTNY,5
ROKUJŻO,5
ROKUT,5
ROLA-SZADKOWSKI,5
ROLIAK,5
ROLLER,5
ROŁ,5
ROŁKA,5
ROMAHN,5
ROMAKHA,5
ROMANI,5
ROMANYAK,5
ROMANYNETS,5
ROMAROWSKI,5
ROMASHKAN,5
ROMASHKEVYCH,5
ROMAŚ,5
ROMAZANOV,5
ROMBAJ,5
ROMICKI,5
ROMIĆ,5
ROMISZOWSKI,5
ROMM,5
ROMULSKI,5
ROMUSZEWSKI,5
ROND,5
RONDIAK,5
RONDO,5
RONDZISTA,5
RONIN,5
ROOK,5
ROPER,5
ROPIELEWSKI,5
RORAND,5
RORMAN,5
ROSBERG,5
ROSENBACH,5
ROSENBLUM,5
ROSENDAHL,5
ROSENZWEIG,5
ROSHCHYNA,5
ROSIENIUK,5
ROSIL,5
ROSLIAK,5
ROSLIKAU,5
ROSLYI,5
ROSMAŃSKI,5
ROSNOVSKYI,5
ROSOLOVSKYY,5
ROSSETTI,5
ROSSETTO,5
ROSSLER,5
ROSSY,5
ROSTKOWIUS,5
ROSTOBAIA,5
ROSTORHUIEV,5
ROSTOV,5
ROSUŁ,5
ROSYK,5
ROSZIG,5
ROSZKULEC,5
ROTARIU,5
ROTHIMEL,5
ROTHWELL,5
ROTKIEL,5
ROTKIN,5
ROTOV,5
ROTTMANN,5
ROTZAJT,5
ROȘU,5
ROUBINEK,5
ROUBUTS,5
ROULEAU,5
ROVENKO,5
ROWELL,5
ROYIK,5
ROY-WOJCIECHOWSKI,5
ROZDEJCZER,5
ROZENBAJHER,5
ROZENDALSKI,5
ROZENFARB,5
ROZENKRANZ,5
ROZENMAN,5
ROZENROT,5
ROZENSAL,5
ROZGAJŁO,5
ROZGHONIUK,5
ROZGON,5
ROZHEVYCH,5
ROZHKEVYCH,5
ROZŁĄKOWSKI,5
ROZMUK,5
ROZMYTAŃSKI,5
ROZOVEL,5
ROZPENDKOWSKI,5
ROZPIÓRSKI,5
ROZUMCZYK,5
ROZUMECKI,5
ROZUMIEJEW,5
ROZVADIVSKYI,5
ROZWANDOWSKI,5
ROZWOZÓW,5
ROZYSKUL,5
ROŹMIEJ,5
ROŻANKIEWICZ,5
RÓWKA,5
RÓZIŃSKI,5
RÓŻAŃCZUK,5
RÓŻNIEWSKI,5
RÓŻYCZKO,5
RÖHM,5
RÖLLE,5
RÖSCHKE,5
RUBANIEC,5
RUBANOVYCH,5
RUBASHEUSKI,5
RUBASIŃSKI,5
RUBCHENIA,5
RUBERTO,5
RUBIAK,5
RUBINSKA,5
RUBINSKYI,5
RUBINSZTAJN,5
RUBKIEWICZ,5
RUBLENKO,5
